,Objective Value
928,1141571.9434966045
929,1377243.7978308024
930,1558594.3528852626
931,1591931.6098551368
932,1612665.4735245144
933,1404179.2516052292
934,1156456.0622189017
935,1011968.5002047013
936,942844.8934718603
937,911261.1585440815
938,935127.514169302
939,998501.8739819548
940,1144350.2388247014
941,1524321.1212978705
942,1800175.830308684
943,1739960.7641407799
944,1547856.4632580532
945,1401311.4260915834
946,1326860.0705718666
947,1150911.4544088184
948,1072211.985453188
949,1011844.5141409438
950,1023606.5749106403
951,1070872.6246347404
952,1291430.578301942
953,1611630.1875819832
954,1843712.6327761342
955,1908797.280326997
956,1901682.3684076066
957,1699822.922538849
958,1390318.298126593
959,1245996.4265568305
960,1111821.0473932005
961,1059938.0288832386
962,1092871.3639112886
963,1123207.7980802525
964,1262838.4495551232
965,1561182.0154205048
966,1783097.1345104119
967,1703718.1520264854
968,1506803.9558895777
969,1309811.1546960317
970,1152142.043477959
971,1008303.6167469446
972,916451.8302323202
973,827046.5911535698
974,866652.7824867464
975,938500.8949151898
976,1161755.3722903258
977,1489081.744774503
978,1761684.2851917874
979,1811144.5380954049
980,1769272.0002511765
981,1497523.545466477
982,1300717.5406974093
983,1199107.1781878597
984,1175418.307956143
985,1174598.035012026
986,1202870.7975895556
987,1253226.93116844
988,1403206.7910354652
989,1804065.7312692648
990,2077736.525651762
991,2013667.2797060597
992,1796887.1656976405
993,1537399.499744753
994,1381795.3633770496
995,1290015.200105257
996,1179840.4315149547
997,1094187.049260672
998,1050701.994088796
999,1026373.3947601034
1000,1132917.7197689104
1001,1287409.4892748913
1002,1442503.534623328
1003,1519701.1771088054
1004,1509549.1976934194
1005,1403484.7282405405
1006,1269721.2253683514
1007,1223899.1511791244
1008,1162937.5339793402
1009,1123686.460013947
1010,1148559.3711377783
1011,1151092.387782741
1012,1159939.2483740712
1013,1224671.625954423
1014,1394043.9939991308
1015,1456045.6877997878
1016,1314697.6379953995
1017,1163133.8846271818
1018,1051740.4973335522
1019,941592.8007564669
1020,880318.5739038499
1021,815470.7477084046
1022,834174.7661067151
1023,901563.0725031114
1024,1112543.9148460575
1025,1363682.2309044544
1026,1569662.202607275
1027,1581692.2653985794
1028,1618101.546262112
1029,1594155.322754179
1030,1391585.0015301367
1031,1224579.6998114581
1032,1142994.0106631378
1033,1085705.4611089008
1034,1056556.707208478
1035,1063706.4703033809
1036,1037247.0251093986
1037,993545.0832622455
1038,1034450.4760077969
1039,1010805.2388996799
1040,884757.8426372181
1041,809926.0774203659
1042,769162.0066099312
1043,717964.7051446098
1044,628440.7871000537
1045,633308.562026117
1046,674821.2445739808
1047,787903.2592867864
1048,1027216.0509009068
1049,1313894.88820898
1050,1530688.3746419456
1051,1568266.408895913
1052,1600868.71654431
1053,1592674.780875198
1054,1367844.9395584066
1055,1184845.0392210016
1056,1070788.3615311675
1057,1033895.4569620107
1058,1043683.0810940937
1059,1114993.1251521278
1060,1248987.025612739
1061,1636074.2269553486
1062,1840821.745509694
1063,1854547.8805866446
1064,1612315.9255597808
1065,1439298.6937012945
1066,1210920.5253399308
1067,1038644.4406351788
1068,885978.6210870596
1069,797968.4404590552
1070,807131.6432977464
1071,852395.5963400316
1072,1029739.0638761361
1073,1356285.9580776147
1074,1713970.794699312
1075,1830678.5650451286
1076,1867077.3395573946
1077,1705020.5031478747
1078,1456263.8748174217
1079,1346318.0798450704
1080,1301008.5826847348
1081,1284126.1512793386
1082,1302978.2219213757
1083,1310992.252592703
1084,1417413.8496608837
1085,1771319.8943878664
1086,1999208.4016032687
1087,1989751.4019498245
1088,1808088.6121526924
1089,1708001.1497742585
1090,1669140.211404748
1091,1582201.6717139
1092,1531389.7492413686
1093,1450571.624839879
1094,1485219.7384939615
1095,1480556.3049200047
1096,1507625.0168667815
1097,1619274.824669101
1098,1766259.7923132095
1099,1764136.4115539948
1100,1743976.2364004874
1101,1564884.533766066
1102,1335240.3912518367
1103,1171040.0922650471
1104,1113499.6494171536
1105,1078547.112330218
1106,1098194.8974772706
1107,1165611.8100376597
1108,1311925.0945522278
1109,1650795.1521055254
1110,1862858.4304920512
1111,1752527.1008576879
1112,1522020.9120787485
1113,1243166.377427555
1114,1122341.1126021054
1115,965007.2279679172
1116,865524.0946976426
1117,814987.5676065783
1118,820038.1403814193
1119,856149.7932371063
1120,1038658.251778729
1121,1346538.7499687928
1122,1626986.7174124026
1123,1731296.403896666
1124,1808097.359713872
1125,1833496.3966304807
1126,1638756.5916614784
1127,1561660.481777916
1128,1494044.9108688328
1129,1448574.4847862727
1130,1447985.7337326584
1131,1423764.5521087942
1132,1312066.2787372991
1133,1241023.573406515
1134,1227800.1542097514
1135,1175995.9361187385
1136,1055037.2363490732
1137,878517.0857346717
1138,820392.1378965606
1139,723092.7776749105
1140,597121.6438988965
1141,543092.8246964621
1142,547076.8436653618
1143,644131.568448486
1144,858687.1459927249
1145,1103166.7628619391
1146,1268379.2880713611
1147,1303522.2029152268
1148,1308674.997631574
1149,1250716.1153496988
1150,1125913.7938964386
1151,971957.1148517763
1152,885721.6465705666
1153,888542.9856163574
1154,887298.6922045194
1155,914098.2962019471
1156,1033369.4298222954
1157,1259217.8092452097
1158,1436427.8832107212
1159,1435429.5693282224
1160,1212160.540328733
1161,981783.6444080877
1162,887776.1839317195
1163,879465.4581491622
1164,853040.682906429
1165,878367.2964612488
1166,1016891.1197637598
1167,1224683.1218509711
1168,1409881.2363550651
1169,1616131.7762922107
1170,1828225.1442758718
1171,1845168.804560665
1172,1808256.2456742031
1173,1674440.737315958
1174,1493857.9891473753
1175,1357882.966909072
1176,1253600.7251088938
1177,1202755.225576418
1178,1153642.8198507219
1179,1194341.7506986298
1180,1215412.7061288971
1181,1297895.16490124
1182,1448637.893024565
1183,1482117.766170982
1184,1406132.398015569
1185,1245526.5313690766
1186,1135974.9970284477
1187,1113943.2105089265
