,Objective Value
1071,852394.0244336909
1072,1032807.5403641573
1073,1357996.5514546097
1074,1713954.588257309
1075,1832699.0925627847
1076,1867201.9232584366
1077,1705852.2634180347
1078,1456883.9325583032
1079,1346317.2340877678
1080,1301008.5826851951
1081,1284126.151280461
1082,1302978.221922857
1083,1310992.2524491195
1084,1417411.433737543
1085,1771384.1560983188
1086,1995751.3697359152
1087,1989161.643113561
1088,1808389.054338103
1089,1708223.0737080981
1090,1669284.5747784614
1091,1582679.234775231
1092,1531667.2361075105
1093,1451013.3033196635
1094,1485444.4756268128
1095,1481209.8216777053
1096,1508734.3339098631
1097,1620503.3661476707
1098,1769135.0211795971
1099,1767700.983634752
1100,1747024.642759561
1101,1567311.850857861
1102,1337462.889176908
1103,1173142.4875069745
1104,1115837.4726731286
1105,1079954.252202352
1106,1100092.8802597395
1107,1167353.6585219593
1108,1313227.670306071
1109,1646440.2298435771
1110,1852278.0436350435
1111,1755109.5317541223
1112,1523675.1133218447
1113,1242837.0448300776
1114,1121844.4086354184
1115,958637.6803308863
1116,841656.766569539
1117,793497.7162425105
1118,799185.5371078895
1119,834469.3154365527
1120,1038585.1927888539
1121,1348881.4823198384
1122,1627283.859719384
1123,1733194.9395742912
1124,1806740.3774063836
1125,1833113.1325432032
1126,1639480.3973599467
1127,1561857.1087243988
1128,1494157.8137467757
1129,1448616.7573246397
1130,1447997.0486506775
1131,1423764.5521095516
1132,1311998.9317884042
1133,1241023.573406515
1134,1227766.189033213
1135,1175890.7517430638
1136,1055262.1926769707
1137,878517.0857346717
1138,820392.1378965606
1139,723092.7776749105
1140,591428.7380895924
1141,533779.1117384061
1142,545760.2564306076
1143,644131.568448486
1144,858687.1459927249
1145,1103166.7628619391
1146,1268322.8437366916
1147,1303458.0960735793
1148,1308568.8889176454
1149,1250594.0553350796
1150,1125867.2639876266
1151,972019.9581753875
1152,885721.6465705666
1153,888542.9856163574
1154,887298.6922045194
1155,914124.0549460818
1156,1033418.8603228474
1157,1259156.0269110526
1158,1436407.4554593975
1159,1435451.5639569839
1160,1212160.540328733
1161,981783.6444080877
1162,887769.9149650051
1163,879444.0566061131
1164,853040.682906429
1165,878367.2964612488
1166,1016930.9534256365
