,1,2,3,Import/Export_1,Import/Export_2,Import/Export_3
1826,214.41749999999996,227.59230000000002,1600.4424765,239.184,178.725,1184.2740000000001
1827,216.10247999999996,220.4568,1502.1603254999998,218.59199999999998,191.85,1044.288
1828,203.06286,190.9701,1402.6387965000006,189.816,182.196,888.9615
1829,198.0231,166.6089,1352.7562815000001,167.838,174.2715,761.8275
1830,216.2349912464727,202.41582324923877,1142.7495995058619,312.17074338096904,178.36167273814704,536.256
1831,266.24285516590425,1507.1070054806462,1122.4664660049916,895.7953463296216,254.25844856459327,400.42800000000005
1832,377.21827416366636,2890.47294783601,1444.420606363205,1557.7113951774963,345.6856583297085,533.2635
1833,495.77308799065895,4298.948552316222,1706.3027563928047,2016.2963587199251,433.016563614615,705.033
1834,603.9178529395737,5251.340459177899,1801.7555226328511,2300.514405805744,478.98046335363233,776.1915
1835,663.5385254140315,5816.589915919966,1844.1313523290203,2321.5886426402135,514.023272401044,795.7845000000001
1836,696.3105642736208,6302.144975663327,1824.282747079513,2116.807746849188,538.0123303066553,780.3495
1837,702.4825823761794,6068.624372042195,1764.8120138885088,1948.7740230185514,562.5235696498477,748.3770000000001
1838,683.1337436275177,4995.591358558072,1646.9849944396406,1619.8138832889288,568.5976514245319,682.164
1839,624.0771871596769,3453.274060080468,1342.329294723215,1130.171708685457,500.4762298281863,477.44550000000004
1840,482.1690225941421,1891.64577422793,1178.255316638015,416.2165620859363,387.17045351239653,446.51249999999993
1841,426.16339160649994,575.7892172466292,1281.6706911834592,215.9243274819868,313.00305540452365,506.9925
1842,486.68598,391.0857,1386.9330509999998,221.958,369.147,560.826
1843,536.90142,374.00070000000005,1282.367001,245.454,381.906,575.505
1844,541.80456,322.90649999999994,1097.0253074999998,253.24200000000002,334.2105,572.7645
1845,542.9430600000001,264.114,970.9074524999997,228.55800000000002,296.583,563.8185000000001
1846,529.67574,237.88349999999997,860.5962899999998,203.874,295.938,501.76349999999996
1847,512.5071599999999,245.46120000000002,762.808041,164.538,323.583,406.3815
1848,492.77316,269.27970000000005,683.7006104999999,127.974,375.3675,309.4875
1849,486.86814000000004,308.1732,631.985835,110.748,423.23550000000006,227.43
1850,490.10148000000004,332.39369999999997,608.1708645,119.39399999999999,452.367,159.1695
1851,450.20844,295.9524,580.8251640000001,164.406,394.3275,116.361
1852,401.41992000000005,252.47609999999997,564.9061394999999,207.042,320.499,104.10750000000002
1853,367.03722000000005,221.6427,553.455003,271.656,265.545,98.46900000000001
1854,366.3939414634621,255.99219799912996,533.1836993185723,497.222516762178,229.52045682905612,59.5035
1855,397.89759693879535,640.1489218682038,628.7678870544985,1155.6168168870115,246.18143274249678,46.3995
1856,478.5454088313709,847.5252391148332,811.3728197378991,2097.789265195091,285.75922509786903,83.664
1857,567.2963183925274,871.2626381143974,946.2400767976793,2838.6505273345283,316.700767616355,122.59800000000001
1858,625.6632784431257,917.4864739886909,977.8537223279177,3247.9414251218386,369.2267869182255,87.759
1859,662.8628507190815,1003.5273583623314,1012.4099241878702,3389.692570193535,423.2716568073075,50.085
1860,679.29799001265,956.6851846128751,994.9076442657583,3291.373099636141,453.8071048281863,30.114
1861,670.4112222380076,1149.389553360156,941.1903947425425,3124.9883027120277,474.8976420182685,28.507500000000004
1862,634.7919654237622,1157.4748659852112,866.3994991159038,2598.0598026228577,489.650102163984,35.374500000000005
1863,574.181330419383,1183.0468281100475,730.5515530779456,1830.9008084333914,488.18633378642926,27.058500000000002
1864,463.1390068093799,874.9811381143974,569.664537169704,971.0200737402756,431.8140452370593,29.1375
1865,360.9570024929454,321.7412561222268,567.9600309196169,561.222821816517,359.0805602979556,29.61
1866,348.98819999999995,124.5798,632.5299689999999,567.996,344.0805,25.294500000000003
1867,356.44158000000004,102.93209999999999,574.9643384999999,597.036,291.9735,19.4985
1868,333.17064,78.02820000000001,447.26665950000006,634.194,234.2955,17.0415
1869,319.59972000000005,59.97839999999999,346.400907,732.006,195.38549999999998,27.909
1870,308.73084000000006,47.1948,262.54534499999994,831.534,168.387,47.4705
1871,293.88480000000004,42.9135,206.424816,982.674,144.144,64.6065
1872,290.90952000000004,46.028999999999996,176.4525615,1132.9560000000001,112.79400000000001,68.7015
1873,285.42954,54.5514,161.27076749999998,1201.926,83.8185,75.411
1874,284.2455,63.6969,157.5761625,1249.908,70.0215,87.3495
1875,285.77868,77.00309999999999,166.70475900000002,1180.0140000000001,70.5195,86.247
1876,294.76523999999995,90.75150000000001,154.533849,1108.734,68.754,86.625
1877,301.89984,97.9674,125.334153,1021.8120000000001,48.0135,99.351
1878,323.95388102948334,137.2468611244019,155.70363800336622,1152.4430501973663,25.883468355806873,88.5465
1879,353.98849330543936,688.6872673662457,371.00689715258324,1851.7654038653482,46.490577424967405,63.0
1880,433.2091163569133,1201.9785746085258,633.1145917252468,2720.3988181806085,69.41686711613745,105.90299999999999
1881,719.1352396107816,5789.678675043499,939.7184977929206,3635.6732478193876,321.7793565137017,215.68050000000002
1882,603.5147692556193,4779.676457557638,1066.3826540723162,3803.3743702291986,301.690987113963,292.1625
1883,559.9642098005259,2587.926841213575,1056.1594882984332,3661.6129820999363,100.45373803827749,355.887
1884,579.2577925659236,2769.7373604610752,1150.848355873651,3540.5936412907204,127.05650608960424,407.2005
1885,565.1900556407509,2751.4569362114016,1199.827502921823,3286.575672406221,200.66301816006973,426.66749999999996
1886,513.2341394589857,2457.6871083405854,1184.4811188190379,2785.1916111121454,229.77313815789452,381.81149999999997
1887,434.7396431156956,2158.9927804697686,1032.414213889322,2182.4815293867136,178.04235515441476,312.41700000000003
1888,322.03353552593194,1414.4654044802119,744.2617093029597,1599.8582859165765,104.842921107003,306.4635
1889,215.55744119100905,298.3175404958674,605.4638625990714,1373.664525215799,33.97898521096125,322.8435
1890,189.08208,2.7135,694.317744,1446.984,40.203,340.956
1891,190.22058,1.4672999999999998,821.7117194999998,1439.988,90.2955,349.209
1892,179.67048,2.7738,952.9543080000001,1472.856,159.696,351.0045
1893,180.06516,8.04,1151.7557279999999,1446.39,250.629,345.0825
1894,183.9816,23.898899999999998,1345.8994065,1421.442,351.52049999999997,345.0195
1895,183.63245999999998,54.008700000000005,1427.1383849999997,1428.504,444.9135,339.633
1896,182.37251999999998,88.7214,1436.0938259999998,1443.222,506.0085,311.8185
1897,183.34404,120.3186,1429.1790254999999,1383.8880000000001,565.2990000000001,276.003
1898,189.43122,154.8303,1419.3062984999997,1279.476,676.002,253.449
1899,199.70808000000002,195.87449999999998,1369.4293035,1276.5720000000001,805.167,250.3305
1900,213.56742000000003,248.01389999999998,1238.4126555,1365.606,889.4639999999999,257.5755
1901,232.87637999999998,306.7863,1084.20045,1462.758,920.712,252.9135
1902,271.56953668969544,444.14318537407564,1002.3065731206037,1599.9492377154993,921.2728150826447,182.57399999999998
1903,308.2097363802666,1346.95049523706,1069.4315987092289,2190.2884978586458,950.883547520661,158.9805
1904,406.782995128929,2581.5074592213987,1288.5042955088225,2847.118254332612,982.9313680404524,236.565
1905,513.7765074418601,2195.262087853419,1578.7439805242025,3128.772913054936,1031.2078548281866,324.765
1906,588.4798580188774,2095.3543064810815,1872.8418227618688,3229.226311399879,1220.3280402348848,387.009
1907,641.4507296993282,2596.0212061004736,2156.346674319734,3232.5378335041273,1436.5761659417135,462.8925
1908,674.1548888313711,2611.5353964767237,2371.5231213899024,2867.298548468581,1576.5177603305779,550.62
1909,702.4715475664107,2895.3523642235714,2672.6940860699947,2517.4654345123854,1703.4140454001742,710.955
1910,713.9273350549768,2853.9930788494953,2876.1570189081835,2176.3612947827637,1735.4517411918225,890.7885
1911,745.550917732801,2947.4358758481917,3242.23358955827,1855.2839006646323,1722.4885697042191,1028.0339999999999
1912,700.0511050228665,2418.5434636037444,3653.1984409283227,1523.3158020319563,1644.2762608742933,1167.7365
1913,654.6607862002529,1188.93250162027,4170.28003050801,1327.788,1593.8073253588518,1360.17
1914,674.1438,848.1798,4709.7180960000005,1477.872,1571.4555,1548.9495
1915,686.10564,817.9092,5124.73419,1664.718,1533.5355000000002,1707.8984999999998
1916,664.32234,764.9256,5465.320121999999,1728.804,1495.8825000000002,1836.4815
1917,636.61884,729.3687,5632.462478999999,1705.9679999999998,1468.902,1956.4335
1918,606.98748,666.1542,5550.034975500001,1656.996,1436.6985,2004.786
1919,585.61404,648.0642,5214.248925000001,1674.222,1402.002,1968.6555
1920,565.8648599999999,655.1193,4812.257202000001,1629.0120000000002,1334.499,1877.2740000000001
1921,555.93714,661.8528000000001,4421.7222735000005,1582.7459999999999,1230.2205,1772.82
1922,563.36016,665.5311,4101.6598395,1502.7540000000001,1118.7540000000001,1669.122
1923,569.65986,682.2140999999999,3700.2048330000002,1440.384,983.2845,1474.767
1924,572.72622,697.6307999999999,3232.9078185000003,1423.356,852.1664999999999,1228.437
1925,578.4946199999999,682.4351999999999,2779.3599509999995,1420.5839999999998,734.8470000000001,952.3079999999999
1926,600.6956316804515,704.42319799913,2275.9409534860133,1407.7967249459007,638.9866146150499,810.5895
1927,646.8314089286757,1196.9767683666817,2412.144067322461,1610.3451861686412,649.5323238364506,896.427
1928,819.8402852349911,1559.1761699869512,2663.5358499717936,1900.8411674993413,687.941312907786,711.9945
